Kommune;Indikator;Indikator_Original;Einheit;Jahr;Wert;Dateiname
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2022;;Nordrhein-Westfalen_Wohnungsnahe_Apotheke.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Apotheke;Wohnungsnahe Grundversorgung - Apotheke (Meter);Meter;2023;;Nordrhein-Westfalen_Wohnungsnahe_Apotheke.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2016;;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2017;;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2018;833.0;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2019;;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2020;;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2021;842.0;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2022;;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Grundschule;Wohnungsnahe Grundversorgung - Grundschule (Meter);Meter;2023;;Nordrhein-Westfalen_Wohnungsnahe_Grundschule.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2016;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2017;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2018;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2019;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2020;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2021;739.0;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2022;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Hausarzt;Wohnungsnahe Grundversorgung - Hausarzt (Meter);Meter;2023;;Nordrhein-Westfalen_Wohnungsnaher_Hausarzt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2016;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2017;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2018;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2019;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2020;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2021;744.0;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2022;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Nordrhein-Westfalen;Wohnungsnahe Grundversorgung - Supermarkt;Wohnungsnahe Grundversorgung - Supermarkt (Meter);Meter;2023;;Nordrhein-Westfalen_Wohnungsnaher_Supermarkt.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2016;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2017;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2018;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2019;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2020;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2021;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2022;;ratingen_Abwasserbehandlung.csv
Ratingen;Abwasserbehandlung;Abwasserbehandlung (%);%;2023;;ratingen_Abwasserbehandlung.csv
Ratingen;Altersarmut;Altersarmut (%);%;2016;3.4;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2017;3.5;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2018;3.6;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2019;3.7;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2020;3.5;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2021;3.6;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2022;3.7;ratingen_Altersarmut.csv
Ratingen;Altersarmut;Altersarmut (%);%;2023;4.0;ratingen_Altersarmut.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2016;58.7;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2017;59.8;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2018;60.9;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2019;61.5;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2020;61.8;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2021;63.0;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2022;62.8;ratingen_Beschaeftigungsquote.csv
Ratingen;Beschäftigungsquote;Beschäftigungsquote (%);%;2023;62.8;ratingen_Beschaeftigungsquote.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2016;;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2017;83.4;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2018;;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2019;;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2020;93.1;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2021;93.3;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2022;97.5;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Breitbandversorgung - Private Haushalte;Breitbandversorgung - Private Haushalte (%);%;2023;;ratingen_Breitbandversorgung_Haushalte.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2016;1.4;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2017;1.6;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2018;1.1;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2019;1.9;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2020;1.6;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2021;1.4;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2022;1.1;ratingen_Einbuergerungen.csv
Ratingen;Eingebürgerte im Jahr;Eingebürgerte im Jahr (%);%;2023;2.4;ratingen_Einbuergerungen.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2016;29.7;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2017;28.3;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2018;27.4;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2019;27.0;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2020;24.9;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2021;25.0;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2022;21.6;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Erwerbstätige Aufstocker:innen - Gesamt;Erwerbstätige Aufstocker:innen - Gesamt (%);%;2023;22.5;ratingen_Erwerbstaetige_Aufstockende.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2016;;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2017;7.9;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2018;9.0;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2019;7.8;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2020;6.7;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2021;;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2022;6.2;ratingen_Existenzgruendungen.csv
Ratingen;Existenzgründungen;Existenzgründungen (Neuerrichtungen je 1.000 Einwohner:innen);Neuerrichtungen je 1.000 Einwohner:innen;2023;7.0;ratingen_Existenzgruendungen.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2016;48.3;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2017;14.7;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2018;48.5;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2019;29.6;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2020;75.0;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2021;69.0;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2022;11.2;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Fertiggestellte Wohngebäude mit erneuerbarer Energie;Fertiggestellte Wohngebäude mit erneuerbarer Energie (%);%;2023;75.0;ratingen_Wohngebaeude_erneuerbare_Heizenergie.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2016;276.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2017;314.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2018;71.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2019;539.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2020;492.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2021;393.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2022;288.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Finanzmittelsaldo;Finanzmittelsaldo (Euro je Einwohner:in);Euro je Einwohner:in;2023;298.0;ratingen_Finanzmittelsaldo.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2016;37.2;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2017;36.8;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2018;36.8;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2019;36.7;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2020;36.7;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2021;36.8;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2022;36.8;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächeninanspruchnahme;Flächeninanspruchnahme (%);%;2023;36.7;ratingen_Flaecheninanspruchnahme.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2016;378.7;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2017;374.8;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2018;373.7;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2019;372.6;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2020;375.1;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2021;377.4;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2022;373.3;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Flächennutzungsintensität;Flächennutzungsintensität (qm/Einwohner:in);qm/Einwohner:in;2023;372.6;ratingen_Flaechennutzungsintensitaet.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2016;20.8;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2017;21.6;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2018;22.3;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2019;23.1;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2020;23.2;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2021;23.6;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2022;24.1;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Hochqualifizierte am Arbeitsort;Hochqualifizierte am Arbeitsort (%);%;2023;25.4;ratingen_Hochqualifizierte_am_Arbeitsort.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2016;11.4;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2017;11.5;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2018;12.0;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2019;12.3;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2020;12.1;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2021;12.3;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2022;13.9;ratingen_Jugendarmut.csv
Ratingen;Jugendarmut;Jugendarmut (%);%;2023;13.7;ratingen_Jugendarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2016;15.5;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2017;15.4;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2018;16.1;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2019;16.0;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2020;16.6;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2021;15.7;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2022;15.7;ratingen_Kinderarmut.csv
Ratingen;Kinderarmut;Kinderarmut (%);%;2023;15.2;ratingen_Kinderarmut.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2016;0.05;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2017;0.07;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2018;0.15;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2019;0.15;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2020;0.32;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2021;0.65;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2022;0.95;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Ladesäuleninfrastruktur;Ladesäuleninfrastruktur (Ladepunkte je 1.000 Einwohner:innen);Ladepunkte je 1.000 Einwohner:innen;2023;1.26;ratingen_Ladesaeuleninfrastruktur.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2016;;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2017;;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2018;4.4;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2019;;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2020;4.4;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2021;4.4;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2022;;ratingen_Landschaftsqualitaet.csv
Ratingen;Landschaftsqualität;Landschaftsqualität (Hemerobiewert);Hemerobiewert;2023;;ratingen_Landschaftsqualitaet.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2016;3.7;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2017;3.5;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2018;3.4;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2019;3.2;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2020;3.6;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2021;4.2;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2022;3.7;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Langzeitarbeitslosenquote;Langzeitarbeitslosenquote (%);%;2023;3.5;ratingen_Langzeitarbeitslosenquote.csv
Ratingen;Liquiditätskredite;Liquiditätskredite (Euro je Einwohner:in);Euro je Einwohner:in;2016;0.0;ratingen_Liquiditaetskredite.csv
